"","CASEID","SITE","IDNUM","CASENO","JURORNO","RELVEVID","COMPLEX","EVIDENCE","UNDSDEXP","UNDSDJUD","KEYEVDNC","POLEVDNC","BELIEVBL","VICTEVID","DEFTEVID","DSYMPATH","VSYMPATH","PROSATTY","DEFTATTY","CONDUCTD","PROSSTRG","DEFSTRNG","HOWCLOSE","LEANING","NVCNGMD","POPEN","DFOPN","TESTSTAT","DFWITN","CLOSPRO","CLOSDF","JDFINSTR","JRDELIB","FAVORWHO","PERSNALY","DIFJUDGE","FIRSTVOT","SECRET","HOWVOTE","CERTAIN","VOTEPROS","VOTEDEFT","VOTEUNDC","DNTREMEM","FINLVOTE","VOTEPRO2","VOTEDEF2","VOTEUND2","DNTREME2","EXPRESSD","OPENMIND","PARTICIP","INFLUENC","DOMINATE","UNREASON","REMEVID","REMINSTR","POINTVU","CLOSFRND","CONFLICT","TIME","CONVINCE","EASYRCH","SATDELIB","SATVERDT","FAIRLAW","DIFFVERD","FAIROUTC","APPROPRI","ONEPERSN","POLICE","AMCOURTS","CRMSEVRE","PRESIDE","PREVIOUS","CIVILCRM","GENDER","AGE","SCHOOL","RACE","RELIGON","INCOME","JOBSTAT","OCCUPAT"
"1765",NA,4,206,2,6,1,1,-9,7,7,7,1,1,6,-8,1,1,1,-9,7,1,7,7,-9,0,0,0,0,0,0,0,0,0,-9,7,-9,-9,0,2,-9,12,-9,-9,0,2,12,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,2,-9,4,2,1,1,4,1,-9
"1766",NA,4,207,2,7,3,2,6,6,6,3,3,2,5,-8,1,4,2,4,4,2,4,5,8,0,0,0,0,0,0,0,1,0,5,5,1,4,0,2,4,1,10,1,0,2,0,12,0,0,3,6,7,6,4,2,2,3,6,6,2,7,6,5,6,4,4,4,4,4,3,5,5,5,0,0,-8,2,4,5,3,3,6,3,2
"1767",NA,4,208,2,8,1,1,7,-8,7,1,1,1,4,-8,3,4,-9,7,7,1,7,7,7,0,0,0,0,0,0,0,1,0,-9,-9,-9,4,0,1,6,8,-9,2,0,1,11,-9,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"1768",NA,4,209,2,9,1,1,7,6,6,1,7,7,3,-8,6,7,1,6,5,2,6,7,5,0,0,0,1,0,0,0,0,0,6,2,1,4,0,2,2,8,3,0,0,2,12,0,0,0,1,7,7,4,1,1,1,1,7,7,1,7,6,3,7,7,7,4,7,4,2,7,7,3,0,1,2,1,3,3,1,1,5,1,3
"1769",NA,4,210,2,10,1,1,7,7,6,1,7,7,5,-8,1,6,3,5,2,2,5,5,5,0,0,0,1,0,0,0,0,0,2,1,1,4,0,1,6,8,2,2,0,2,0,12,0,0,-9,7,7,6,1,1,1,1,7,7,1,7,3,5,6,6,5,5,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"1770",NA,4,211,2,11,1,1,7,7,2,5,6,3,2,5,1,6,1,5,6,1,6,4,2,1,0,0,0,0,0,0,0,0,3,6,6,5,0,1,7,-9,12,-9,0,2,-9,12,-9,0,2,7,7,7,7,6,7,7,3,5,1,6,5,7,6,5,5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"1771",NA,4,212,2,12,7,5,3,5,6,2,6,7,4,-8,1,5,1,6,2,2,6,4,3,0,0,0,0,0,0,0,1,0,6,5,7,6,0,2,6,2,8,2,0,2,1,10,1,0,2,7,4,4,5,2,1,1,6,6,5,6,5,4,6,6,6,1,4,4,2,2,2,4,0,0,-8,1,1,3,4,4,-9,1,3
"1772",NA,4,301,3,1,4,3,4,5,4,1,1,5,1,1,1,2,7,1,4,7,1,1,5,0,0,0,0,0,0,0,0,1,1,7,1,3,0,1,7,6,-9,6,0,1,10,-9,2,0,4,7,7,7,7,1,1,1,7,4,1,7,7,4,7,7,7,1,7,1,1,7,7,4,1,0,-8,-9,-9,1,4,4,3,1,3
"1773",NA,4,302,3,2,1,3,6,6,4,2,1,1,5,5,3,3,5,5,-9,3,4,4,2,0,0,0,0,0,0,0,0,0,4,4,5,3,0,2,4,9,4,-9,0,2,-9,12,-9,0,6,6,7,6,5,6,2,2,5,6,2,7,7,5,7,7,5,6,4,5,2,1,-9,7,1,0,-8,2,3,1,3,2,3,1,8
"1774",NA,4,303,3,3,2,7,1,4,7,4,2,2,1,4,4,4,4,5,4,7,7,4,4,0,0,0,0,0,0,0,0,1,4,1,1,6,-8,1,7,9,3,-9,0,1,-9,12,-9,0,4,7,4,4,5,4,4,4,7,4,4,7,5,1,7,7,4,4,5,5,-9,4,5,5,0,1,2,2,2,2,3,2,3,1,3
"1775",NA,4,304,3,4,5,4,5,3,5,6,1,5,4,4,4,4,5,4,6,4,4,5,8,0,0,0,0,0,0,0,0,1,4,3,1,5,0,2,7,9,3,-9,0,-9,-9,12,-9,0,4,7,7,5,5,3,2,3,6,7,7,7,7,3,7,7,7,1,6,-9,2,2,5,7,0,0,-8,-9,-9,2,4,5,2,7,-9
"1776",NA,4,305,3,5,4,4,7,4,4,4,7,1,-8,6,-9,4,7,2,4,7,4,4,5,0,0,0,0,0,1,0,1,1,4,4,4,3,0,-9,4,9,3,-9,0,-9,-9,12,-9,0,4,4,4,4,5,4,4,5,4,5,4,6,5,5,5,5,4,4,4,4,-9,4,4,3,0,1,2,1,6,2,1,-9,4,5,8
"1777",NA,4,306,3,6,5,3,5,5,6,5,5,5,5,5,6,5,5,5,6,5,5,4,3,0,0,1,0,0,0,0,0,0,4,2,1,3,0,1,5,-9,0,-9,0,-9,-9,11,0,0,6,4,5,6,5,5,5,5,5,5,4,5,4,5,4,5,6,4,5,5,1,4,4,5,0,1,3,2,4,4,1,4,6,1,1
"1778",NA,4,307,3,7,4,2,6,-8,2,5,1,1,3,3,4,5,7,5,7,4,3,4,4,0,0,0,0,0,1,1,0,1,4,4,4,4,0,1,1,9,3,-9,0,-9,-9,12,-9,0,5,7,5,4,3,2,2,3,6,7,5,7,7,4,7,7,5,1,6,-9,2,3,4,3,1,1,2,2,4,5,3,4,3,1,3
"1779",NA,4,308,3,8,4,2,6,6,6,2,4,3,3,5,2,2,5,4,5,4,5,4,4,1,0,0,0,0,0,0,0,0,5,6,1,4,0,2,6,9,3,-9,0,2,-9,12,-9,0,5,5,6,5,4,4,2,3,6,6,5,6,7,4,6,6,6,4,5,-9,2,4,5,4,0,0,-8,1,3,3,1,-9,6,1,3
"1780",NA,4,309,3,9,-9,7,4,4,6,4,4,6,4,4,1,1,6,4,7,4,4,4,3,0,0,0,0,0,1,0,0,0,2,1,1,3,0,2,4,9,-9,-9,0,-9,-9,12,-9,0,4,5,6,4,2,1,2,2,7,7,6,7,6,1,7,7,7,-9,7,6,2,3,7,2,1,1,2,2,2,3,4,5,7,1,1
"1781",NA,4,310,3,10,5,2,6,6,6,7,3,3,3,4,5,3,7,4,4,3,5,6,4,0,0,0,1,0,0,0,0,0,7,7,7,3,0,2,7,9,3,0,0,2,0,12,0,0,5,5,6,7,5,4,3,5,7,7,4,7,5,3,6,7,7,2,6,4,2,6,6,4,0,0,-8,1,4,4,2,2,7,1,8
"1782",NA,4,311,3,11,3,2,4,3,2,6,4,3,2,2,2,2,4,2,5,4,3,4,3,0,0,0,0,0,0,0,0,1,4,4,4,3,0,1,3,9,3,0,0,2,-9,12,-9,0,4,7,5,5,4,3,5,6,6,6,4,6,6,3,4,4,4,2,5,5,2,3,4,6,0,0,-8,2,2,3,4,2,3,1,8
"1783",NA,4,312,3,12,3,4,7,7,-9,4,5,5,3,3,1,1,6,4,4,4,4,5,3,1,0,0,0,0,0,0,0,0,4,4,-9,5,-8,2,4,8,9,-9,0,-9,2,8,2,0,4,7,7,7,5,-9,7,7,7,7,5,5,7,5,5,3,4,1,4,3,1,1,5,7,0,1,1,1,3,3,1,4,6,1,3
"1784",NA,4,401,4,1,4,5,7,3,7,4,7,1,1,7,1,1,4,7,4,3,7,7,6,1,0,0,0,0,0,0,0,0,7,7,1,5,1,2,7,-9,12,-9,0,2,-9,12,-9,0,1,7,7,4,1,1,1,1,7,7,1,7,1,7,7,7,7,1,6,4,2,2,7,4,0,1,2,1,-9,1,3,3,4,1,7
"1785",NA,4,402,4,2,4,4,7,7,6,5,1,2,1,7,1,1,2,7,4,1,6,7,3,1,0,0,0,0,0,0,0,0,7,7,1,2,0,2,7,0,0,0,0,2,0,12,0,0,1,4,6,3,3,3,2,2,7,7,4,7,4,7,7,7,6,5,6,6,2,2,5,4,1,1,2,1,3,3,1,2,6,1,7
"1786",NA,4,403,4,3,4,5,2,6,2,4,2,5,5,7,1,1,7,7,6,3,6,7,4,1,0,0,0,0,0,0,0,0,4,6,1,6,0,3,6,-9,12,-9,0,3,0,12,0,0,4,6,7,6,5,7,5,5,6,7,1,4,5,3,7,7,5,5,5,6,2,3,4,1,0,1,2,2,3,5,1,4,4,1,2
"1787",NA,4,404,4,4,7,5,5,7,6,4,7,3,3,7,1,1,3,7,4,3,7,7,4,1,0,0,0,0,0,0,0,0,7,7,1,3,0,2,7,-9,12,-9,0,-9,-9,12,-9,0,4,7,7,7,1,-9,1,3,7,7,1,7,7,4,7,7,1,1,1,7,2,3,7,7,-9,1,2,2,3,3,1,2,5,1,1
"1788",NA,4,405,4,5,7,5,5,6,7,2,2,2,1,7,4,1,4,7,7,1,6,4,6,0,0,0,0,0,0,1,0,0,7,7,4,4,0,2,7,-9,12,-9,0,2,-9,0,-9,0,1,2,4,6,4,1,1,4,7,7,1,7,7,7,7,7,4,4,7,4,2,2,4,7,0,0,-8,2,4,3,1,3,4,1,2
"1789",NA,4,407,4,7,1,2,7,-8,4,1,7,1,1,7,1,1,1,7,7,1,7,7,3,1,0,0,0,0,0,0,0,0,7,7,1,5,0,2,7,0,12,0,0,2,0,12,0,0,1,7,7,7,7,1,6,2,6,7,2,7,7,7,7,7,7,1,7,4,-9,1,5,7,1,0,-8,2,2,4,4,2,6,1,3
"1790",NA,4,409,4,9,4,4,5,7,6,1,1,1,2,6,1,1,6,7,7,4,7,6,3,0,0,0,1,0,0,0,0,0,6,5,3,2,0,2,7,0,12,0,0,2,0,12,0,0,1,6,7,7,2,1,2,2,7,7,2,7,5,5,7,7,7,1,7,7,2,3,6,6,0,0,-8,2,1,5,1,2,3,1,2
"1791",NA,4,410,4,10,3,4,4,5,5,4,6,1,1,7,6,1,4,7,7,1,6,6,3,0,0,0,1,0,0,0,0,0,7,6,-9,5,0,2,7,-9,-9,-9,1,2,-9,-9,6,0,1,6,7,7,4,1,2,2,7,7,2,2,2,4,7,7,6,2,6,4,2,3,7,6,1,0,-8,2,4,2,3,2,3,1,3
"1792",NA,4,501,5,1,2,5,4,6,6,2,4,3,4,-8,1,2,4,4,2,2,5,5,7,0,0,0,0,0,0,0,0,0,5,4,2,2,0,2,5,10,1,1,0,2,12,0,0,0,4,7,7,6,4,1,2,2,7,6,2,7,1,6,6,7,7,5,4,4,2,4,4,4,0,1,2,2,3,4,1,2,6,1,3
"1793",NA,4,502,5,2,-9,7,3,4,1,4,6,3,2,3,1,2,-9,4,1,-9,2,4,4,1,0,0,0,0,0,0,0,0,1,3,4,4,1,1,-9,10,2,-9,0,-9,12,0,2,0,7,7,2,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"1794",NA,4,503,5,3,2,1,1,7,3,7,5,7,-8,-8,1,2,6,6,5,2,1,1,4,1,0,0,0,0,0,0,0,0,2,1,2,2,1,1,1,0,0,2,0,-9,12,0,7,0,1,7,1,1,7,1,1,6,7,1,7,7,4,1,1,7,1,7,1,7,1,1,6,6,1,1,2,1,4,4,3,4,6,1,2
"1795",NA,4,504,5,4,2,7,3,4,4,5,7,4,4,-8,1,3,3,5,4,3,6,6,3,1,0,0,0,0,0,0,0,0,2,1,4,2,0,2,5,1,10,1,0,2,0,12,0,0,1,6,3,3,1,1,4,3,5,6,-9,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"1796",NA,4,505,5,5,4,5,5,7,5,3,3,3,-8,-8,1,-8,5,6,5,2,5,5,3,1,0,0,0,0,0,0,0,0,4,6,1,1,0,2,6,1,0,1,0,2,0,12,0,0,1,7,7,7,4,1,6,2,7,7,1,7,4,6,7,7,7,1,6,5,2,4,4,6,0,1,2,2,3,4,1,2,7,1,8
"1797",NA,4,506,5,6,2,4,7,7,7,1,4,7,-8,-8,4,4,4,7,4,4,7,7,7,1,0,0,0,0,0,0,0,0,3,7,1,6,-8,2,7,2,10,0,0,2,0,12,0,0,7,7,7,7,1,1,3,1,7,7,2,7,4,3,7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"1798",NA,4,507,5,7,5,5,3,5,4,2,3,5,5,-8,5,5,5,5,6,3,4,5,2,0,1,1,0,1,1,1,1,1,4,1,2,2,0,3,1,1,10,1,0,2,0,12,0,0,4,5,5,4,6,1,4,2,6,7,2,6,5,5,6,7,6,1,7,4,2,5,7,5,0,0,-8,1,1,5,6,4,3,6,8
"1799",NA,4,508,5,8,4,5,4,4,4,4,7,7,7,7,4,4,6,6,4,5,5,5,4,1,0,0,0,0,0,0,0,0,4,4,1,-9,-8,-9,-9,2,10,1,0,-9,2,10,1,0,4,7,7,5,5,7,7,7,7,6,7,4,7,3,7,7,5,5,5,6,2,7,7,7,-9,-9,-8,-9,-9,2,1,-9,-9,5,-9
"1800",NA,4,509,5,9,3,3,6,6,6,4,1,2,3,-8,1,2,6,7,3,2,6,6,3,0,0,0,1,0,0,0,0,0,6,6,1,4,0,2,6,2,10,0,0,2,0,12,0,0,3,6,7,6,3,7,1,1,3,6,4,6,6,6,7,7,6,2,6,4,2,5,6,5,1,1,2,1,3,4,1,2,6,1,1
"1801",NA,4,510,5,10,3,4,6,6,4,2,5,6,-8,-8,4,3,6,7,6,3,5,5,4,1,0,0,0,0,0,0,0,0,7,6,3,1,0,2,-9,1,10,1,9,2,0,12,0,9,6,6,5,5,4,1,3,3,6,7,2,6,5,5,6,7,6,2,3,4,2,5,6,7,0,1,2,2,2,5,1,2,7,1,2
"1802",NA,4,512,5,12,6,5,6,6,3,3,2,5,-8,-8,2,2,6,7,6,3,6,6,4,1,0,0,0,0,0,0,0,0,7,7,1,1,0,2,6,1,10,1,0,2,0,12,0,0,5,7,6,5,6,2,2,2,6,7,2,6,6,6,7,7,6,5,6,-9,2,6,6,7,0,0,-8,2,1,4,6,4,4,1,3
"1803",NA,4,601,6,1,4,6,4,6,7,5,-8,6,5,2,2,5,7,3,7,3,7,6,-9,0,0,0,0,0,0,0,0,0,4,4,5,4,0,3,4,0,0,9,0,3,0,9,0,0,4,7,7,5,5,1,3,3,7,6,5,7,7,2,7,7,6,4,4,5,2,6,6,3,0,1,1,2,3,3,1,2,-9,1,4
"1804",NA,4,602,6,2,1,3,4,1,7,5,7,5,4,4,1,1,2,6,-9,4,6,4,2,0,0,0,0,0,0,1,0,0,4,6,4,4,0,2,7,0,12,0,0,3,12,0,0,0,4,4,6,4,5,6,7,1,6,4,5,7,4,2,7,7,4,2,7,4,-9,4,5,5,1,0,-8,-9,3,1,1,1,2,1,7
"1805",NA,4,603,6,3,2,1,1,2,6,2,5,4,6,5,2,3,1,7,2,1,7,6,3,1,0,0,0,0,0,0,0,0,6,3,2,4,0,1,7,-9,12,-9,0,-9,-9,12,-9,0,3,7,7,1,4,2,3,4,5,6,3,3,3,3,3,6,4,3,3,4,3,4,2,3,1,0,-8,-9,-9,1,8,4,3,1,-9
"1806",NA,4,604,6,4,1,7,1,1,7,7,7,7,-8,-8,1,7,7,1,7,7,-9,1,-9,0,0,0,0,0,0,0,0,0,-9,1,-9,-9,-8,3,1,-9,12,-9,0,-9,12,-9,-9,0,1,7,7,-9,-9,7,4,2,5,6,6,-9,5,2,7,6,7,6,4,5,2,3,5,4,0,0,-8,2,3,-9,8,1,-9,1,-9
"1807",NA,4,605,6,5,4,4,5,6,7,7,3,5,1,1,3,3,1,4,5,2,5,5,8,0,0,0,1,1,1,0,0,1,4,2,4,3,0,-9,7,0,12,-9,0,2,0,12,-9,0,2,5,7,6,4,3,3,3,6,7,3,7,6,5,6,6,4,6,5,4,2,5,3,4,-9,1,2,2,1,4,1,3,3,1,3
"1808",NA,4,606,6,6,2,5,3,3,6,6,6,6,6,6,-9,4,4,5,4,3,5,5,4,1,0,0,0,0,0,0,0,0,3,5,1,4,0,2,7,2,10,-9,0,2,2,12,-9,0,6,4,6,6,1,4,5,1,6,7,6,7,7,3,3,7,3,-9,5,3,2,7,7,3,0,0,-8,1,2,3,2,2,6,3,4
"1809",NA,4,607,6,7,2,6,3,6,6,5,3,2,2,4,1,1,2,6,3,2,6,6,4,0,0,1,0,0,0,0,0,0,6,3,3,4,0,2,5,-9,12,-9,0,2,-9,12,-9,0,2,7,5,4,4,2,4,3,6,7,2,7,6,2,7,7,6,2,6,4,2,5,5,5,0,0,-8,2,3,4,1,2,6,1,2
"1810",NA,4,608,6,8,4,5,3,6,6,3,7,6,2,2,1,2,1,5,4,3,4,4,3,0,0,0,0,0,0,0,0,1,4,1,3,4,0,2,6,1,12,-9,0,-9,12,-9,-9,0,5,6,7,7,6,2,-9,4,5,-9,4,4,6,1,5,6,6,2,5,-9,1,6,6,7,0,0,-8,2,3,4,1,2,-9,1,2
"1811",NA,4,609,6,9,1,7,1,1,7,1,7,7,6,7,1,5,2,7,6,2,7,7,2,0,1,0,0,0,0,0,0,0,7,1,7,6,1,2,7,-9,12,-9,0,-9,-9,12,-9,0,7,7,7,6,7,7,6,1,7,7,1,6,5,1,7,6,7,5,6,2,2,6,7,7,0,1,2,1,2,2,3,1,2,1,3
"1812",NA,4,610,6,10,1,5,3,4,4,7,2,5,5,4,1,1,2,4,4,2,5,3,1,0,0,0,0,1,0,0,0,0,5,-9,-9,-9,-8,1,-9,-9,12,-9,0,-9,-9,12,2,0,3,7,7,7,6,5,4,4,-9,7,5,5,7,1,4,4,-9,1,5,4,-9,3,3,3,-9,-9,-8,-9,-9,-9,-9,2,-9,-9,-9
"1813",NA,4,611,6,11,1,7,2,6,5,3,1,4,5,5,1,3,2,7,2,1,7,5,4,1,0,0,0,0,0,0,0,0,7,6,5,4,0,3,-9,12,10,-9,0,3,-9,12,-9,0,5,7,7,7,1,1,5,4,6,7,5,7,5,3,7,7,7,4,7,5,2,4,7,6,0,0,-8,2,5,4,1,1,3,1,2
"1814",NA,4,701,7,1,2,2,6,7,7,7,5,5,3,-8,4,4,7,3,4,7,4,6,3,0,0,0,1,0,0,0,0,0,-9,2,4,1,0,3,2,8,-9,4,0,1,12,-9,-9,0,1,3,3,-9,1,6,4,4,-9,4,5,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"1815",NA,4,702,7,2,5,3,4,5,6,6,1,7,7,-8,4,6,4,4,4,6,4,3,3,1,0,0,0,0,0,0,0,0,2,5,1,1,0,1,6,8,2,2,0,1,12,0,0,0,2,3,6,5,1,1,2,2,7,5,6,6,6,3,7,7,7,6,5,4,1,6,6,6,0,0,-8,1,2,3,4,4,7,1,8
"1816",NA,4,703,7,3,7,2,2,2,6,6,6,6,6,-8,2,6,3,3,7,6,2,2,3,1,0,0,0,0,0,0,0,0,2,6,2,1,0,1,6,8,4,-9,0,1,12,-9,-9,0,6,6,6,6,2,2,6,6,6,6,2,7,6,6,7,7,6,2,6,2,1,6,6,7,0,0,-8,1,4,4,1,1,7,1,2
"1817",NA,4,705,7,5,3,3,7,7,7,6,6,5,6,-8,4,5,5,5,5,6,6,4,3,0,0,0,0,1,0,0,0,0,4,5,5,4,1,1,7,-9,-9,-9,0,1,-9,-9,-9,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,1,5,6,5,1,1,2,1,1,1,3,4,2,1,3
